編號,縣市別,診所名稱,順天堂,莊松榮,立康(康福顆粒),勝昌,勸奉堂,華佗,天一,漢聖,天明,科達,富田,仙豐,更新時間,公費清冠一號,自費清冠一號,星期日特約門診,診療長新冠症狀,是否提供公費,電話,地址,,,,,,,,,,,
569,新竹市,恩慈經典中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-6661236,新竹市東區光復路一段360-15號,,,,,,,,,,,
570,新竹市,新桐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5355152,新竹市民族路37號一樓,,,,,,,,,,,
571,新竹市,長青中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5311985,新竹市中正路71號1樓、2樓,,,,,,,,,,,
572,新竹市,薇竹中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5751777,新竹市新源街138號一樓,,,,,,,,,,,
573,新竹市,恆安堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5245221,新竹市東區勝利路51號,,,,,,,,,,,
574,新竹市,祥發中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5632568,新竹市東區光復路一段261號,,,,,,,,,,,
575,新竹市,順良中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5336420,新竹市北區湳雅街2之2號,,,,,,,,,,,
576,新竹市,大興中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5349078,新竹市北區光田里水田街192號,,,,,,,,,,,
577,新竹市,一品堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5262668,新竹市北區中華路三段16號,,,,,,,,,,,
578,新竹市,林金龍中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5213195,新竹市北區北門街47號,,,,,,,,,,,
579,新竹市,康宸中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5251319,新竹市東區經國路二段378號,,,,,,,,,,,
580,新竹市,林淑玲中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5357050,新竹市北區竹光路149號,,,,,,,,,,,
581,新竹市,張菊元中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5310022,新竹市北區湳雅街136號,,,,,,,,,,,
582,新竹市,樺葳中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5356331,新竹市北區水田街174號,,,,,,,,,,,
583,新竹市,萬安內科痔科中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5235190,新竹市東區大同路8號,,,,,,,,,,,
584,新竹市,厚生中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5266969,新竹市東區中山路140號,,,,,,,,,,,
585,新竹縣,晉醫堂中醫診所,0,0,0,0,0,30,0,0,0,0,0,0,2023-02-09 08:56:05,是,是,,是,是,03-6683208,新竹縣新竹縣竹北市莊敬南路75號ㄧ樓,,,,,,,,,,,
586,新竹縣,長安中醫診所,0,0,5,0,8,0,0,0,8,0,0,0,2023-02-09 08:39:57,是,是,,,是,03-5594218,新竹縣新豐鄉新興路237號,,,,,,,,,,,
587,新竹縣,順安中醫診所,0,0,0,0,0,20,0,0,0,0,0,0,2023-02-09 08:23:01,是,是,,是,是,03-5511550,新竹縣竹北市博愛街198號,,,,,,,,,,,
588,新竹縣,永濟中醫診所,0,0,0,0,0,0,6,0,20,0,0,0,2023-02-09 11:16:51,是,是,,是,是,03-554-1789,新竹縣竹北市博愛街281號,,,,,,,,,,,
589,新竹縣,保安中醫診所,0,0,0,0,0,20,0,0,10,0,0,0,2023-02-08 00:22:20,是,是,,是,是,03-5996803,湖口鄉中正路1段141號,,,,,,,,,,,
590,新竹縣,懷恩中醫診所,0,0,0,0,0,80,0,0,0,0,0,0,2023-02-08 11:20:56,是,是,,是,是,03-5170200,新竹縣關西鎮中興路2-3號2樓,,,,,,,,,,,
591,新竹縣,天安中醫診所,0,0,0,0,0,10,2,0,10,0,0,0,2023-02-08 11:08:19,是,是,,是,是,03-5516606,新竹縣竹北市博愛街379號,,,,,,,,,,,
592,新竹縣,上上中醫診所,0,0,0,0,0,0,10,200,10,0,20,0,2023-02-07 08:31:22,是,是,,是,是,03-5579399,新竹縣新竹縣新豐鄉建興路一段74號,,,,,,,,,,,
593,新竹縣,臺北榮民總醫院新竹分院,0,0,0,0,0,0,0,0,0,33,0,0,2023-02-07 00:05:42,是,是,,是,是,03-5962134#330,新竹縣竹東鎮中豐路1段81號,,,,,,,,,,,
594,新竹縣,禪中醫診所,0,0,0,0,0,0,7,30,0,0,2,0,2023-02-07 11:58:59,是,是,,是,是,03-6681069,新竹縣竹北市福興東路二段162號,,,,,,,,,,,
595,新竹縣,均安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-06 14:10:28,是,是,,是,是,03-5578356,新竹縣新竹縣新豐鄉泰安街82號,,,,,,,,,,,
596,新竹縣,盧廷圳中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-06 22:56:40,是,是,,是,是,0937-110630,新竹縣湖口鄉忠孝路26號,,,,,,,,,,,
597,新竹縣,玄唐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-03 20:29:33,是,,,是,是,03-5529288,新竹縣新竹縣竹北市博愛街418號1樓,,,,,,,,,,,
598,新竹縣,一品堂竹北中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-03 16:24:54,是,是,是,是,是,03-5511695,新竹縣竹北市中正東路143號,,,,,,,,,,,
599,新竹縣,中國醫大新竹分院,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-558-0558,新竹縣竹北市興隆路一段199號,,,,,,,,,,,
600,新竹縣,和新中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5103499,新竹縣竹東鎮中正路111號,,,,,,,,,,,
601,新竹縣,上明中醫聯合診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5961969,新竹縣竹東鎮東林路77號,,,,,,,,,,,
602,新竹縣,祐祥中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5103238,新竹縣竹東鎮東寧路3段175號,,,,,,,,,,,
603,新竹縣,仁義中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-6580357,新竹縣竹北市成功六街57號,,,,,,,,,,,
604,新竹縣,安興中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5553718,新竹縣新竹縣竹北市三民路407號,,,,,,,,,,,
605,新竹縣,光明中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,0963-025357,新竹縣新竹縣竹北市復興三路二段70號,,,,,,,,,,,
606,新竹縣,天佑中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-5583408,新竹縣新竹縣竹北市縣政二路412號1、2樓,,,,,,,,,,,
607,新竹縣,仁人中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-6563033,新竹縣新竹縣竹北市華興街150號,,,,,,,,,,,
608,新竹縣,誠璞中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-6685852,新竹縣竹北市福興東路二段156號1樓,,,,,,,,,,,
609,新竹縣,人文中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-6577993,新竹縣新竹縣竹北市勝利三街71號,,,,,,,,,,,
610,新竹縣,宥銨中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,03-6573616,新竹縣新竹縣竹北市福興一路28號,,,,,,,,,,,
611,苗栗縣,豐順中醫診所,0,0,0,5,0,50,4,0,0,0,0,0,2023-02-09 08:47:50,是,是,,是,是,037-660052,苗栗縣頭份市建國路2段160號,,,,,,,,,,,
612,苗栗縣,林東宏中醫診所,0,16,0,0,0,30,8,0,0,10,0,0,2023-02-09 08:07:32,是,是,,是,是,037-480903,苗栗縣竹南鎮光復路42-1號,,,,,,,,,,,
613,苗栗縣,慈祐醫院中醫部,80,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 07:07:48,是,是,,是,是,037-468369,苗栗縣竹南鎮民治街17號,,,,,,,,,,,
614,苗栗縣,保安堂中醫診所,80,0,0,0,0,100,0,10,0,0,0,0,2023-02-09 07:05:13,是,是,,是,是,037-670275,苗栗縣頭份市中正路196號,,,,,,,,,,,
615,苗栗縣,保生堂中醫診所,80,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 07:03:33,是,是,是,是,是,037-327759,苗栗縣苗栗市大同路130號,,,,,,,,,,,
616,苗栗縣,仁壽中醫診所,0,0,0,20,0,0,3,0,3,0,0,0,2023-02-08 21:41:30,是,是,是,是,是,037-733221,苗栗縣後龍鎮中龍街184號,,,,,,,,,,,
617,苗栗縣,慈恩中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-08 20:38:44,是,是,,是,是,037-728892,苗栗縣後龍鎮中山路104號,,,,,,,,,,,
618,苗栗縣,京湛中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-08 20:12:58,是,是,,是,是,037-480003,苗栗縣竹南鎮博愛街154號,,,,,,,,,,,
619,苗栗縣,華杏中醫診所,0,0,0,0,0,9,0,0,0,0,0,0,2023-02-08 20:04:49,是,是,,是,是,037-236398,苗栗縣公館鄉館東村大同路142號1樓,,,,,,,,,,,
620,苗栗縣,康福中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-08 20:03:42,是,,,,是,037-681501,苗栗縣頭份市和平里和平路43號,,,,,,,,,,,
621,苗栗縣,京鼎中醫聯合診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-08 18:04:53,是,,,是,是,037-366876,苗栗縣苗栗市中山路662號,,,,,,,,,,,
622,苗栗縣,郭豐演中醫診所,0,0,0,20,0,10,0,0,0,0,0,0,2023-02-08 23:01:11,是,是,,是,是,037-354705,苗栗縣苗栗市建功里府前路81號,,,,,,,,,,,
623,苗栗縣,健康中醫診所,0,0,0,0,0,7,0,0,10,0,0,0,2023-02-08 22:21:11,是,是,,是,是,037-592298,苗栗縣頭份市自強路2段53號,,,,,,,,,,,
624,苗栗縣,正中華中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-07 20:35:14,是,是,,是,是,037-688219,苗栗縣頭份市中華路1121號,,,,,,,,,,,
625,苗栗縣,晨唐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-02 10:51:18,是,是,是,是,是,037-350755,苗栗縣苗栗市英才路199號,,,,,,,,,,,
626,苗栗縣,裕康中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-01 20:52:38,是,是,,是,是,037-238836,苗栗縣公館鄉館東村14鄰大同路195號,,,,,,,,,,,
627,苗栗縣,原德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-01 10:56:30,是,是,,是,是,037-695231,苗栗縣頭份市蟠桃里德義路102號,,,,,,,,,,,
628,苗栗縣,南海中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-3291869,苗栗縣苗栗市中山路789號,,,,,,,,,,,
629,苗栗縣,吳家熙中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-337139,苗栗縣苗栗市中山路814號,,,,,,,,,,,
630,苗栗縣,中山中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-266321,苗栗縣苗栗市為公路175號,,,,,,,,,,,
631,苗栗縣,康然中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-370892,苗栗縣苗栗市中正路295號1樓,,,,,,,,,,,
632,苗栗縣,百漢中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-856177,苑裡鎮新興路31-12號,,,,,,,,,,,
633,苗栗縣,科學中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-665592,苗栗縣頭份市中華路921號 新增,,,,,,,,,,,
634,苗栗縣,慶福堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-670166,苗栗縣頭份市中山路60號,,,,,,,,,,,
635,苗栗縣,彭賢正中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-728986,苗栗縣後龍鎮大庄里中山路202號,,,,,,,,,,,
636,苗栗縣,聖祐中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-833208,苗栗縣三灣鄉三灣村民權街6號,,,,,,,,,,,
637,苗栗縣,尚德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,037-368229,苗栗縣苗栗市府東路61號1樓,,,,,,,,,,,
638,台中市,DR.SHEN醫豪中醫診所,77,13,0,11,12,0,11,0,168,0,29,2,2023-02-09 12:43:58,是,是,是,是,是,04-22213168,台中市西區金山路29號,,,,,,,,,,,
639,台中市,益民中醫診所,0,1,0,0,0,50,0,0,0,0,0,0,2023-02-09 12:29:18,是,是,,是,是,04-24850788,台中市大里區大里路39-12號,,,,,,,,,,,
640,台中市,弘春堂中醫診所,0,0,0,0,0,60,0,60,0,0,0,0,2023-02-09 12:10:13,是,是,是,是,是,04-25586767,台中市后里區民生路61號,,,,,,,,,,,
641,台中市,元春堂中醫診所,0,0,0,0,0,60,0,60,0,0,0,0,2023-02-09 12:09:00,是,是,是,是,是,04-23931229,台中市太平區育賢路141號,,,,,,,,,,,
642,台中市,聖原中醫診所,0,0,0,0,0,51,0,0,0,0,0,0,2023-02-09 09:33:31,是,是,,是,是,04-25608558,台中市大雅區上楓里民權街130號,,,,,,,,,,,
643,台中市,大立內外科中醫診所,0,0,0,26,0,56,0,0,0,0,0,0,2023-02-09 09:22:09,是,是,,是,是,04-22283196,台中市東區復興路四段218-1號,,,,,,,,,,,
644,台中市,聯安中醫診所,0,0,0,0,0,50,0,0,0,0,0,0,2023-02-09 09:20:15,是,是,是,是,是,0935-097327,台中市潭子區中山路一段179號,,,,,,,,,,,
645,台中市,北屯德濟中醫診所,0,0,0,0,0,12,0,0,0,0,0,0,2023-02-09 09:18:12,是,是,是,是,是,04-24225369,台中市北屯區崇德八路一段158號,,,,,,,,,,,
646,台中市,東興中醫診所,0,0,0,30,0,40,0,0,0,0,0,0,2023-02-09 09:13:55,是,是,,是,是,04-23100485,台中市西區東興路三段126-3號,,,,,,,,,,,
647,台中市,許美照中醫診所,0,0,0,0,0,0,26,0,36,0,15,0,2023-02-09 09:04:42,是,是,,是,是,04-23821100,台中市南屯區文心南五路一段642號1、2樓,,,,,,,,,,,
648,台中市,鴻安中醫診所,0,0,0,0,0,15,0,0,0,0,0,0,2023-02-09 09:02:49,是,是,,是,是,04-22549323,台中市南屯區干城街291號,,,,,,,,,,,
649,台中市,酉安中醫診所,20,0,0,0,20,50,30,0,0,0,0,0,2023-02-09 09:01:44,是,是,,是,是,04-22621211,台中市南區美村南路113號一樓,,,,,,,,,,,
650,台中市,永康中醫聯合診所,0,110,0,0,0,0,0,0,0,0,0,0,2023-02-09 08:52:04,是,是,是,是,是,04-22918736,台中市北屯區中清路二段416號,,,,,,,,,,,
651,台中市,太平和懿堂中醫診所,0,0,0,0,0,120,0,0,0,0,0,0,2023-02-09 08:49:47,是,是,,是,是,04-23936622,台中市太平區樹孝路39-10號,,,,,,,,,,,
652,台中市,和懿堂中醫診所,0,0,0,0,0,120,0,0,0,0,0,0,2023-02-09 08:48:47,是,是,,是,是,04-22751386,台中市大里區立中街89號,,,,,,,,,,,
653,台中市,惠文扶原中醫診所,0,0,0,0,0,15,0,0,0,0,0,0,2023-02-09 08:41:04,是,是,,是,是,04-23820119,台中市南屯區河南路四段528號,,,,,,,,,,,
654,台中市,圓扶原中醫診所,0,0,0,0,0,15,0,0,0,0,0,0,2023-02-09 08:40:02,是,是,,是,是,04-23762099,台中市南區南屯路一段259號,,,,,,,,,,,
655,台中市,扶原中醫診所,0,0,0,0,0,20,10,0,0,0,0,0,2023-02-09 08:39:00,是,是,,是,是,04-22380928,台中市北屯區熱河路二段117號,,,,,,,,,,,
656,台中市,日安堂中醫診所,0,31,0,0,0,0,0,0,0,0,0,0,2023-02-09 08:30:06,是,是,,是,是,04-23376778,台中市烏日區仁德里信義街155號,,,,,,,,,,,
657,台中市,喜樂中醫診所,0,0,0,0,0,0,0,0,50,0,0,0,2023-02-09 08:27:36,是,是,,是,是,04-22852883,台中市南區建成路1163號,,,,,,,,,,,
658,台中市,惠民中醫診所,0,0,0,0,0,0,0,25,0,0,0,0,2023-02-09 08:22:53,是,是,,是,是,04-26936665,台中市大肚區沙田路一段452-2號,,,,,,,,,,,
659,台中市,廣和中醫診所,0,0,0,0,0,40,0,0,0,0,0,0,2023-02-09 08:16:25,是,是,是,是,是,04-25663601,台中市大雅區學府路250巷44號,,,,,,,,,,,
660,台中市,達春中醫診所,0,40,0,0,0,80,0,0,0,0,0,0,2023-02-09 08:05:38,是,是,,是,是,04-22750693,台中市太平區中興路47號,,,,,,,,,,,
661,台中市,宜德中醫診所,0,0,0,0,0,5,0,0,0,0,0,0,2023-02-09 07:11:49,是,是,,是,是,04-22371518,台中市北區天祥街72號,,,,,,,,,,,
662,台中市,敦和中醫診所,0,8,0,0,0,0,0,0,0,0,0,0,2023-02-09 06:59:43,是,是,,是,是,04-25672200,台中市大雅區學府路467巷8號1樓,,,,,,,,,,,
663,台中市,聖沅中醫診所,0,0,0,0,0,168,0,0,0,0,0,0,2023-02-09 11:54:26,是,是,,是,是,04-22127755,台中市東區十甲路439號,,,,,,,,,,,
664,台中市,華濟中醫診所,0,0,0,0,0,4,0,0,0,0,2,0,2023-02-09 11:44:52,是,是,,是,是,04-23357500,台中市烏日區溪南路一段640號,,,,,,,,,,,
665,台中市,有生堂中醫診所,0,100,100,0,0,200,0,0,0,0,0,0,2023-02-09 11:44:41,是,是,,是,是,04-22756298,台中市太平區中興路48號,,,,,,,,,,,
666,台中市,乙仁中醫診所,49,20,0,6,20,31,6,0,0,0,6,0,2023-02-09 11:44:33,是,是,,是,是,04-25356385,台中市潭子區頭張路一段43號,,,,,,,,,,,
667,台中市,杏安堂中醫診所,0,0,0,0,38,0,0,0,0,0,5,0,2023-02-09 11:42:27,是,是,,是,是,04-22233668,台中市中區三民路二段133號1F,,,,,,,,,,,
668,台中市,三曜中醫診所,0,0,0,0,0,0,21,53,23,0,31,0,2023-02-09 11:41:12,是,是,,是,是,04-24070203,台中市大里區東榮路655號,,,,,,,,,,,
669,台中市,文唐中醫診所,0,0,0,0,0,30,0,0,0,0,0,0,2023-02-09 11:40:42,是,是,,是,是,04-23818548,台中市南屯區五權西路二段627號,,,,,,,,,,,
670,台中市,安泰中醫診所,0,0,0,0,0,80,0,0,0,0,0,0,2023-02-09 11:34:30,是,是,是,是,是,04-22421172,台中市北屯區昌平路一段105之10號,,,,,,,,,,,
671,台中市,芯泉中醫診所,0,0,0,0,0,0,0,0,10,0,0,0,2023-02-09 11:22:16,是,是,,是,是,04-22655025,台中市南區忠明南路821-6號,,,,,,,,,,,
672,台中市,信宏中醫診所,0,53,0,0,0,0,0,0,0,0,0,0,2023-02-09 11:20:59,是,是,,是,是,04-22858886,台中市南區永東街49號,,,,,,,,,,,
673,台中市,崇毓中醫診所,0,0,0,0,0,70,0,0,0,0,0,0,2023-02-09 11:20:22,是,是,,是,是,04-22152267,台中市東區十甲東路828號,,,,,,,,,,,
674,台中市,睿紳中醫診所,0,0,0,0,0,32,0,0,0,0,22,0,2023-02-09 11:13:12,是,是,,是,是,04-22791678,台中市太平區中山路三段67巷60弄8號,,,,,,,,,,,
675,台中市,圓運動中醫診所,0,0,0,0,30,0,10,0,0,0,0,0,2023-02-09 11:10:54,是,是,,是,是,04-23023080,台中市西區中美街280號,,,,,,,,,,,
676,台中市,鵲慈中醫診所,0,0,0,0,0,0,10,0,0,0,0,0,2023-02-09 10:58:55,是,是,,是,是,04-25723518,台中市石岡區石岡街1號,,,,,,,,,,,
677,台中市,太極中醫診所,0,0,0,0,0,16,0,0,0,0,9,0,2023-02-09 10:57:58,是,是,,是,是,04-23918007,台中市太平區中山路三段20號,,,,,,,,,,,
678,台中市,東方中醫診所,0,0,0,0,0,0,10,0,40,0,0,0,2023-02-09 10:48:55,是,是,是,是,是,04-26365827,台中市沙鹿區沙田路48-5號,,,,,,,,,,,
679,台中市,仁一中醫診所,0,0,0,0,108,0,0,0,0,0,10,0,2023-02-09 10:38:33,是,是,是,是,是,04-24870369,台中市大里區東興里東明路271號,,,,,,,,,,,
680,台中市,臺中榮民總醫院,0,0,0,0,0,70,0,0,0,0,0,0,2023-02-09 10:32:42,是,是,,,是,04-23741353,台中市西屯區台灣大道四段1650號,,,,,,,,,,,
681,台中市,明荷中醫診所,0,0,0,0,5,0,0,0,1,0,10,0,2023-02-09 10:30:59,是,是,,是,是,04-23723989,台中市西區南屯路一段150號1樓,,,,,,,,,,,
682,台中市,根源中醫診所,0,8,0,0,0,80,3,120,0,0,0,0,2023-02-09 10:28:08,是,是,,是,是,04-23331277,台中市霧峰區光明街66號,,,,,,,,,,,
683,台中市,維信華信聯合門診華信中醫診所,10,6,0,0,0,8,0,0,0,0,0,0,2023-02-09 10:22:26,是,是,,是,是,04-23195319,台中市南屯區大墩路471號,,,,,,,,,,,
684,台中市,雲玥中醫診所,0,0,0,0,0,0,0,0,200,0,0,0,2023-02-09 10:15:31,是,是,,是,是,04-23202165,台中市西區向上路一段406號1.2樓,,,,,,,,,,,
685,台中市,慧心中醫診所,0,0,0,0,0,0,0,0,0,0,4,0,2023-02-09 10:15:01,是,,,是,是,04-23750699,台中市西區公館路140號,,,,,,,,,,,
686,台中市,慧心中醫診所,0,0,0,0,0,0,0,0,0,0,4,0,2023-02-09 10:15:01,是,,,是,是,04-23750699,台中市公館路140號,,,,,,,,,,,
687,台中市,吉祥中醫診所,0,0,22,0,0,0,0,0,0,0,22,0,2023-02-09 10:13:48,是,是,,是,是,04-23381568,台中市烏日區中山路一段363號,,,,,,,,,,,
688,台中市,澄觀中醫診所,0,0,0,0,0,0,0,0,120,0,0,0,2023-02-09 10:13:30,是,是,,是,是,04-23209258,台中市南屯區公益路二段6號,,,,,,,,,,,
689,台中市,啓源中醫診所,45,0,5,0,50,30,0,0,0,0,0,0,2023-02-09 10:11:28,是,是,,是,是,04-24639888,台中市西屯區西屯路三段166～3號,,,,,,,,,,,
690,台中市,富春中醫診所,0,0,0,0,0,0,0,0,0,0,8,0,2023-02-09 01:55:39,是,是,,是,是,04-22265576,台中市中區台灣大道一段567號,,,,,,,,,,,
691,台中市,歆安中醫診所,0,0,0,0,0,40,0,0,0,0,5,0,2023-02-08 21:05:02,是,是,,是,是,04-24377081,台中巿北屯區東山路一段204號,,,,,,,,,,,
692,台中市,漢昇中醫診所,0,0,0,0,0,9,0,0,15,0,0,0,2023-02-08 20:17:59,是,是,,是,是,04-23866267,台中市南屯區忠勇路27-3號,,,,,,,,,,,
693,台中市,仁美中醫診所,0,30,0,0,0,0,20,50,0,0,20,0,2023-02-08 18:44:36,是,是,,是,是,04-23138067,台中市西屯區文心路三段138之20號,,,,,,,,,,,
694,台中市,世傳中醫診所,0,0,0,20,0,0,1,0,0,0,0,0,2023-02-08 18:11:00,是,是,,是,是,04-22635299,台中市南區復興路二段34-7號,,,,,,,,,,,
695,台中市,頂城中醫診所,0,0,0,0,0,30,0,0,0,0,0,0,2023-02-08 17:40:08,是,是,,是,是,04-24969669,台中市大里區中興路一段167-13號,,,,,,,,,,,
696,台中市,許啓仁中醫診所,1,0,0,0,0,50,0,0,0,0,7,0,2023-02-08 16:42:24,是,是,是,是,是,04-24180689,台中市大里區永隆路31號,,,,,,,,,,,
697,台中市,保順中醫診所,0,0,0,0,0,0,0,68,0,0,0,0,2023-02-08 16:04:21,是,是,,是,是,04-23232568,台中市西區大隆路32號,,,,,,,,,,,
698,台中市,大謙經典中醫,18,3,3,0,0,50,2,0,0,0,12,0,2023-02-08 14:03:19,是,是,,是,是,04-24722868,台中市南屯區五權西路二段167號,,,,,,,,,,,
699,台中市,恩民中醫診所,0,0,0,0,0,0,15,60,0,0,0,0,2023-02-08 12:23:51,是,是,,是,是,04-24518617,台中市西屯區上安路119號,,,,,,,,,,,
700,台中市,康庭中醫診所,0,5,0,0,0,0,5,0,0,0,0,0,2023-02-08 22:36:44,是,是,,是,是,04-26232988,台中市清水區北寧街78-1號,,,,,,,,,,,
701,台中市,六福堂中醫診所,0,0,0,0,0,0,0,0,0,0,40,0,2023-02-08 13:46:50,是,是,,是,是,04-25346006,台中市潭子區中山路2段379,,,,,,,,,,,
702,台中市,興大中醫診所,0,0,0,1,6,20,0,0,0,0,9,0,2023-02-08 09:48:11,是,是,,是,是,04-22878799,台中市南區學府路96號,,,,,,,,,,,
703,台中市,順天堂中醫診所,0,0,0,0,0,188,38,0,0,0,0,0,2023-02-08 09:46:37,是,是,,是,是,04-25600595,台中市大雅區雅潭路4段680號,,,,,,,,,,,
704,台中市,德彥中醫診所,0,0,0,0,0,50,0,0,0,0,0,0,2023-02-08 09:22:54,是,是,,是,是,04-24835519,台中市大里區德芳南一街30號,,,,,,,,,,,
705,台中市,博醫堂中醫診所,0,30,0,0,0,0,10,0,0,0,50,0,2023-02-08 09:12:21,是,是,,是,是,04-23274349,台中市南屯區大隆路115號1F,,,,,,,,,,,
706,台中市,天真中醫診所,0,5,0,0,0,0,0,0,0,0,6,0,2023-02-08 08:27:49,是,是,,是,是,04-24850169,台中市大里區中興路二段359號,,,,,,,,,,,
707,台中市,一二三中醫診所,0,0,0,20,0,59,0,0,0,0,0,0,2023-02-08 11:50:52,是,是,,是,是,04-22277717,台中市西區建國路3號1樓,,,,,,,,,,,
708,台中市,德和堂中醫診所,0,0,0,0,9,0,2,0,0,0,2,0,2023-02-08 11:29:57,是,是,,是,是,04-25120069,台中市神岡區豐洲路367號,,,,,,,,,,,
709,台中市,昀闛中醫,0,0,0,0,0,22,0,0,0,0,0,0,2023-02-08 11:11:08,是,是,,是,是,04-24636606,台中市西屯區永福路37號,,,,,,,,,,,
710,台中市,賀康中醫診所,0,0,0,10,0,0,0,0,0,0,0,0,2023-02-08 10:46:57,是,,,是,是,04-24368015,台中市北屯區景賢路99號,,,,,,,,,,,
711,台中市,翔甯中醫診所,0,0,0,0,30,0,0,30,0,0,0,0,2023-02-08 10:27:38,是,是,,是,是,04-25150998,台中市神岡區中山路17號1樓,,,,,,,,,,,
712,台中市,寶田中醫診所,0,0,0,0,0,60,0,0,0,0,0,0,2023-02-07 16:11:02,是,是,,是,是,04-22382368,台中市北屯區崇德路一段552號1.2樓,,,,,,,,,,,
713,台中市,宏蓁中醫診所,0,0,0,0,0,0,0,40,0,0,0,0,2023-02-07 14:31:54,是,是,,是,是,04-22373296,台中市北屯區天津路三段89號,,,,,,,,,,,
